Breed,Image_File_Path,Image_Exists,Label,Set
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_205.jpg,True,2,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_243.jpg,True,0,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_322.jpg,True,0,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_171.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_131.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_19.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_100.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_369.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_481.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_24.jpg,True,2,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_434.jpg,True,0,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_356.jpg,True,0,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_360.jpg,True,2,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_321.jpg,True,3,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_478.jpg,True,1,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_12.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_223.jpg,True,2,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_480.jpg,True,0,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_79.jpg,True,2,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_180.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_477.jpg,True,3,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_209.jpg,True,2,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_130.jpg,True,1,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_45.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_109.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_426.jpg,True,2,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_438.jpg,True,1,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_317.jpg,True,0,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_350.jpg,True,1,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_171.jpg,True,3,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_278.jpg,True,2,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_383.jpg,True,1,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_308.jpg,True,3,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_205.jpg,True,1,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_488.jpg,True,1,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_155.jpg,True,2,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_132.jpg,True,1,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_341.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_466.jpg,True,3,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_102.jpg,True,1,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_422.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_110.jpg,True,2,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_410.jpg,True,3,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_320.jpg,True,1,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_125.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_408.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_104.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_235.jpg,True,3,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_469.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_363.jpg,True,2,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_179.jpg,True,0,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_298.jpg,True,2,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_161.jpg,True,1,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_181.jpg,True,2,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_312.jpg,True,0,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_482.jpg,True,3,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_26.jpg,True,0,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_294.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_306.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_263.jpg,True,3,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_350.jpg,True,0,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_407.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_102.jpg,True,3,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_91.jpg,True,0,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_171.jpg,True,1,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_317.jpg,True,1,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_214.jpg,True,2,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_127.jpg,True,0,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_394.jpg,True,2,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_189.jpg,True,1,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_85.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_6.jpg,True,2,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_233.jpg,True,0,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_263.jpg,True,1,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_6.jpg,True,0,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_487.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_316.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_419.jpg,True,3,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_15.jpg,True,1,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_200.jpg,True,1,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_211.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_18.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_149.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_220.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_222.jpg,True,3,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_400.jpg,True,0,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_228.jpg,True,0,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_372.jpg,True,3,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_93.jpg,True,3,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_185.jpg,True,0,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_404.jpg,True,1,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_352.jpg,True,0,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_372.jpg,True,1,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_366.jpg,True,2,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_452.jpg,True,3,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_327.jpg,True,1,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_182.jpg,True,2,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_150.jpg,True,3,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_442.jpg,True,2,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_109.jpg,True,3,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_352.jpg,True,1,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_93.jpg,True,0,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_401.jpg,True,3,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_118.jpg,True,0,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_133.jpg,True,2,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_199.jpg,True,2,train
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_224.jpg,True,0,train
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_148.jpg,True,2,train
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_497.jpg,True,3,train
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_348.jpg,True,1,train
